Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Amp
High Voltage:,1300
Conversion Gain:,2048
Coarse Gain:,4
Fine Gain:,1.30
Upper Discriminator:,2096
Lower Discriminator:,27
Calibration Coefficients:Elapsed Real Time:,303.78
Elapsed Live Time:,301.88
Start Time:,January 21, 2020, 01:09:50
End Time:,January 21, 2020, 01:14:58
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
374,,6
375,,8
376,,3
377,,1
378,,9
379,,7
380,,4
381,,1
382,,4
383,,9
384,,6
385,,10
386,,3
387,,6
388,,2
389,,6
390,,5
391,,6
392,,9
393,,6
394,,4
395,,4
396,,2
397,,3
398,,1
399,,3
400,,6
401,,2
402,,5
403,,2
404,,2
405,,0
406,,5
407,,3
408,,6
409,,2
410,,1
411,,4
412,,6
413,,4
414,,2
415,,3
416,,5
417,,7
418,,4
419,,5
420,,4
421,,5
422,,3
423,,5
424,,3
425,,5
426,,2
427,,2
428,,4
429,,1
430,,6
431,,5
432,,5
433,,5
434,,5
435,,3
436,,7
437,,4
438,,3
439,,8
440,,3
441,,2
442,,7
443,,5
444,,5
445,,2
446,,5
447,,4
448,,4
449,,3
450,,7
451,,4
452,,8
453,,3
454,,2
455,,6
456,,4
457,,1
458,,5
459,,7
460,,2
461,,4
462,,1
463,,3
464,,3
465,,4
466,,0
467,,1
468,,3
469,,7
470,,4
471,,4
472,,4
473,,2
474,,4
475,,2
476,,8
477,,4
478,,1
479,,1
480,,0
481,,5
482,,2
483,,7
484,,3
485,,5
486,,3
487,,4
488,,3
489,,2
490,,4
491,,1
492,,5
493,,2
494,,0
495,,2
496,,3
497,,3
498,,6
499,,2
500,,4
501,,4
502,,2
503,,3
504,,1
505,,6
506,,5
507,,0
508,,2
509,,1
510,,2
511,,1
512,,3
513,,2
514,,6
515,,1
516,,3
517,,1
518,,0
519,,1
520,,2
521,,2
522,,2
523,,3
524,,0
525,,1
526,,0
527,,1
528,,3
529,,0
530,,1
531,,1
532,,1
533,,4
534,,1
535,,3
536,,3
537,,0
538,,4
539,,3
540,,3
541,,4
542,,1
543,,1
544,,1
545,,1
546,,1
547,,1
548,,1
549,,2
550,,0
551,,3
552,,0
553,,0
554,,1
555,,1
556,,4
557,,1
558,,1
559,,3
560,,2
561,,0
562,,1
563,,1
564,,1
565,,1
566,,3
567,,2
568,,1
569,,1
570,,7
571,,2
572,,0
573,,1
574,,1
575,,3
576,,2
577,,2
578,,2
579,,1
580,,2
581,,2
582,,3
583,,1
584,,0
585,,1
586,,2
587,,1
588,,5
589,,3
590,,1
591,,0
592,,1
593,,2
594,,3
595,,1
596,,4
597,,3
598,,2
599,,1
600,,1
601,,1
602,,3
603,,3
604,,2
605,,0
606,,0
607,,4
608,,0
609,,1
610,,3
611,,2
612,,5
613,,1
614,,1
615,,1
616,,0
617,,1
618,,2
619,,1
620,,0
621,,2
622,,2
623,,0
624,,0
625,,1
626,,1
627,,1
628,,1
629,,1
630,,1
631,,3
632,,2
633,,2
634,,0
635,,1
636,,0
637,,4
638,,2
639,,0
640,,2
641,,3
642,,2
643,,2
644,,1
645,,1
646,,1
647,,3
648,,1
649,,1
650,,3
651,,3
652,,0
653,,3
654,,0
655,,0
656,,1
657,,3
658,,0
659,,1
660,,1
661,,2
662,,0
663,,3
664,,2
665,,1
666,,1
667,,1
668,,1
669,,2
670,,3
671,,2
672,,2
673,,1
674,,3
675,,2
676,,2
677,,1
678,,0
679,,1
680,,1
681,,1
682,,2
683,,2
684,,1
685,,1
686,,2
687,,1
688,,3
689,,0
690,,1
691,,3
692,,1
693,,0
694,,2
695,,0
696,,0
697,,0
698,,1
699,,0
700,,0
701,,1
702,,1
703,,1
704,,2
705,,0
706,,1
707,,1
708,,2
709,,1
710,,1
711,,0
712,,1
713,,2
714,,1
715,,0
716,,3
717,,0
718,,2
719,,2
720,,1
721,,1
722,,4
723,,1
724,,1
725,,0
726,,2
727,,1
728,,0
729,,1
730,,2
731,,0
732,,2
733,,0
734,,0
735,,2
736,,1
737,,1
738,,3
739,,3
740,,0
741,,0
742,,2
743,,0
744,,0
745,,0
746,,1
747,,4
748,,1
749,,2
750,,2
751,,1
752,,0
753,,1
754,,0
755,,0
756,,1
757,,1
758,,2
759,,1
760,,1
761,,0
762,,3
763,,1
764,,1
765,,1
766,,1
767,,1
768,,0
769,,2
770,,1
771,,1
772,,1
773,,0
774,,3
775,,4
776,,0
777,,1
778,,4
779,,1
780,,2
781,,1
782,,1
783,,1
784,,3
785,,0
786,,1
787,,0
788,,0
789,,2
790,,1
791,,2
792,,0
793,,1
794,,1
795,,1
796,,1
797,,5
798,,1
799,,0
800,,3
801,,0
802,,1
803,,0
804,,2
805,,0
806,,2
807,,1
808,,2
809,,1
810,,3
811,,0
812,,1
813,,2
814,,2
815,,0
816,,0
817,,2
818,,1
819,,3
820,,0
821,,0
822,,2
823,,1
824,,1
825,,1
826,,2
827,,2
828,,0
829,,0
830,,1
831,,1
832,,0
833,,0
834,,1
835,,0
836,,0
837,,0
838,,0
839,,1
840,,3
841,,0
842,,0
843,,2
844,,1
845,,2
846,,1
847,,0
848,,1
849,,0
850,,3
851,,1
852,,0
853,,0
854,,0
855,,2
856,,0
857,,2
858,,0
859,,1
860,,1
861,,3
862,,0
863,,2
864,,1
865,,5
866,,0
867,,1
868,,1
869,,0
870,,0
871,,1
872,,2
873,,2
874,,1
875,,0
876,,2
877,,2
878,,0
879,,2
880,,2
881,,1
882,,1
883,,0
884,,0
885,,2
886,,1
887,,1
888,,1
889,,0
890,,2
891,,0
892,,1
893,,2
894,,3
895,,0
896,,0
897,,1
898,,1
899,,2
900,,3
901,,0
902,,1
903,,0
904,,2
905,,1
906,,1
907,,0
908,,0
909,,0
910,,3
911,,0
912,,1
913,,0
914,,1
915,,2
916,,1
917,,0
918,,1
919,,4
920,,2
921,,2
922,,0
923,,0
924,,0
925,,0
926,,1
927,,0
928,,1
929,,0
930,,0
931,,3
932,,0
933,,1
934,,0
935,,1
936,,0
937,,0
938,,0
939,,0
940,,2
941,,1
942,,0
943,,2
944,,1
945,,0
946,,1
947,,1
948,,1
949,,0
950,,0
951,,0
952,,0
953,,0
954,,0
955,,0
956,,0
957,,1
958,,1
959,,1
960,,0
961,,2
962,,0
963,,0
964,,1
965,,2
966,,1
967,,0
968,,2
969,,0
970,,2
971,,0
972,,0
973,,0
974,,0
975,,1
976,,1
977,,1
978,,0
979,,1
980,,1
981,,0
982,,1
983,,3
984,,0
985,,0
986,,1
987,,0
988,,1
989,,1
990,,1
991,,0
992,,0
993,,1
994,,2
995,,1
996,,1
997,,1
998,,0
999,,2
1000,,1
1001,,0
1002,,0
1003,,0
1004,,0
1005,,1
1006,,0
1007,,0
1008,,0
1009,,1
1010,,0
1011,,1
1012,,2
1013,,1
1014,,0
1015,,0
1016,,0
1017,,0
1018,,0
1019,,1
1020,,0
1021,,1
1022,,0
1023,,1
1024,,0
1025,,1
1026,,1
1027,,1
1028,,0
1029,,0
1030,,0
1031,,0
1032,,0
1033,,1
1034,,1
1035,,1
1036,,2
1037,,0
1038,,1
1039,,0
1040,,2
1041,,1
1042,,1
1043,,1
1044,,2
1045,,0
1046,,0
1047,,0
1048,,0
1049,,0
1050,,2
1051,,0
1052,,0
1053,,1
1054,,0
1055,,2
1056,,0
1057,,1
1058,,1
1059,,1
1060,,0
1061,,0
1062,,0
1063,,0
1064,,2
1065,,2
1066,,1
1067,,1
1068,,1
1069,,1
1070,,0
1071,,0
1072,,0
1073,,1
1074,,1
1075,,0
1076,,1
1077,,1
1078,,0
1079,,0
1080,,0
1081,,0
1082,,1
1083,,1
1084,,0
1085,,1
1086,,2
1087,,0
1088,,1
1089,,0
1090,,1
1091,,1
1092,,1
1093,,3
1094,,0
1095,,0
1096,,0
1097,,0
1098,,1
1099,,1
1100,,0
1101,,1
1102,,1
1103,,0
1104,,3
1105,,1
1106,,2
1107,,0
1108,,1
1109,,1
1110,,0
1111,,0
1112,,1
1113,,2
1114,,0
1115,,0
1116,,1
1117,,0
1118,,0
1119,,1
1120,,0
1121,,2
1122,,1
1123,,0
1124,,1
1125,,1
1126,,0
1127,,2
1128,,1
1129,,1
1130,,0
1131,,1
1132,,0
1133,,1
1134,,0
1135,,1
1136,,0
1137,,0
1138,,1
1139,,0
1140,,1
1141,,0
1142,,0
1143,,1
1144,,1
1145,,0
1146,,0
1147,,1
1148,,1
1149,,0
1150,,0
1151,,1
1152,,0
1153,,1
1154,,2
1155,,0
1156,,0
1157,,1
1158,,1
1159,,2
1160,,1
1161,,3
1162,,0
1163,,0
1164,,0
1165,,1
1166,,1
1167,,2
1168,,0
1169,,0
1170,,0
1171,,1
1172,,0
1173,,0
1174,,0
1175,,1
1176,,1
1177,,0
1178,,1
1179,,0
1180,,1
1181,,2
1182,,0
1183,,1
1184,,0
1185,,2
1186,,1
1187,,2
1188,,1
1189,,2
1190,,0
1191,,3
1192,,0
1193,,0
1194,,0
1195,,1
1196,,0
1197,,0
1198,,0
1199,,1
1200,,1
1201,,1
1202,,0
1203,,0
1204,,0
1205,,0
1206,,2
1207,,1
1208,,0
1209,,1
1210,,1
1211,,0
1212,,0
1213,,0
1214,,1
1215,,1
1216,,1
1217,,1
1218,,1
1219,,0
1220,,1
1221,,1
1222,,2
1223,,0
1224,,0
1225,,1
1226,,0
1227,,0
1228,,0
1229,,0
1230,,2
1231,,2
1232,,0
1233,,1
1234,,0
1235,,0
1236,,0
1237,,2
1238,,2
1239,,1
1240,,0
1241,,1
1242,,1
1243,,0
1244,,0
1245,,0
1246,,0
1247,,1
1248,,1
1249,,0
1250,,0
1251,,2
1252,,2
1253,,1
1254,,0
1255,,0
1256,,0
1257,,0
1258,,1
1259,,2
1260,,0
1261,,0
1262,,0
1263,,0
1264,,3
1265,,0
1266,,0
1267,,1
1268,,1
1269,,0
1270,,0
1271,,0
1272,,0
1273,,1
1274,,0
1275,,0
1276,,0
1277,,0
1278,,0
1279,,1
1280,,0
1281,,0
1282,,0
1283,,2
1284,,1
1285,,0
1286,,0
1287,,0
1288,,0
1289,,0
1290,,1
1291,,0
1292,,0
1293,,0
1294,,0
1295,,0
1296,,2
1297,,0
1298,,0
1299,,1
1300,,1
1301,,1
1302,,0
1303,,0
1304,,0
1305,,1
1306,,1
1307,,0
1308,,0
1309,,1
1310,,0
1311,,0
1312,,0
1313,,0
1314,,0
1315,,0
1316,,0
1317,,0
1318,,1
1319,,0
1320,,2
1321,,1
1322,,1
1323,,0
1324,,0
1325,,2
1326,,0
1327,,1
1328,,3
1329,,0
1330,,0
1331,,0
1332,,0
1333,,0
1334,,0
1335,,1
1336,,1
1337,,0
1338,,0
1339,,0
1340,,0
1341,,1
1342,,0
1343,,1
1344,,1
1345,,0
1346,,1
1347,,1
1348,,0
1349,,0
1350,,1
1351,,0
1352,,0
1353,,0
1354,,1
1355,,1
1356,,0
1357,,0
1358,,0
1359,,0
1360,,1
1361,,0
1362,,0
1363,,0
1364,,0
1365,,0
1366,,0
1367,,1
1368,,0
1369,,0
1370,,0
1371,,1
1372,,1
1373,,1
1374,,0
1375,,0
1376,,0
1377,,1
1378,,1
1379,,0
1380,,1
1381,,1
1382,,0
1383,,1
1384,,0
1385,,0
1386,,1
1387,,0
1388,,0
1389,,0
1390,,1
1391,,0
1392,,0
1393,,0
1394,,0
1395,,1
1396,,0
1397,,2
1398,,1
1399,,3
1400,,0
1401,,0
1402,,1
1403,,0
1404,,0
1405,,1
1406,,0
1407,,0
1408,,1
1409,,0
1410,,0
1411,,0
1412,,1
1413,,1
1414,,0
1415,,2
1416,,0
1417,,0
1418,,0
1419,,0
1420,,0
1421,,0
1422,,0
1423,,1
1424,,0
1425,,0
1426,,0
1427,,1
1428,,1
1429,,0
1430,,0
1431,,0
1432,,1
1433,,0
1434,,0
1435,,0
1436,,1
1437,,1
1438,,0
1439,,0
1440,,1
1441,,1
1442,,0
1443,,0
1444,,0
1445,,0
1446,,1
1447,,0
1448,,0
1449,,0
1450,,0
1451,,0
1452,,0
1453,,1
1454,,0
1455,,0
1456,,1
1457,,1
1458,,0
1459,,0
1460,,0
1461,,1
1462,,0
1463,,1
1464,,1
1465,,1
1466,,0
1467,,0
1468,,1
1469,,0
1470,,0
1471,,0
1472,,0
1473,,0
1474,,0
1475,,0
1476,,0
1477,,0
1478,,0
1479,,1
1480,,0
1481,,1
1482,,0
1483,,1
1484,,2
1485,,0
1486,,0
1487,,0
1488,,0
1489,,2
1490,,2
1491,,2
1492,,0
1493,,2
1494,,0
1495,,0
1496,,1
1497,,0
1498,,0
1499,,0
1500,,0
1501,,0
1502,,0
1503,,0
1504,,0
1505,,0
1506,,0
1507,,0
1508,,0
1509,,0
1510,,0
1511,,0
1512,,1
1513,,0
1514,,0
1515,,0
1516,,0
1517,,1
1518,,1
1519,,2
1520,,0
1521,,0
1522,,0
1523,,1
1524,,0
1525,,1
1526,,1
1527,,0
1528,,0
1529,,0
1530,,0
1531,,0
1532,,1
1533,,0
1534,,1
1535,,0
1536,,0
1537,,1
1538,,0
1539,,0
1540,,2
1541,,1
1542,,0
1543,,0
1544,,0
1545,,0
1546,,1
1547,,0
1548,,0
1549,,0
1550,,0
1551,,0
1552,,1
1553,,0
1554,,0
1555,,0
1556,,0
1557,,1
1558,,0
1559,,0
1560,,0
1561,,0
1562,,0
1563,,0
1564,,0
1565,,1
1566,,0
1567,,0
1568,,0
1569,,1
1570,,1
1571,,0
1572,,2
1573,,0
1574,,0
1575,,0
1576,,0
1577,,0
1578,,0
1579,,0
1580,,0
1581,,0
1582,,1
1583,,1
1584,,1
1585,,1
1586,,0
1587,,0
1588,,2
1589,,0
1590,,0
1591,,1
1592,,0
1593,,0
1594,,1
1595,,0
1596,,0
1597,,0
1598,,0
1599,,1
1600,,1
1601,,0
1602,,0
1603,,0
1604,,0
1605,,0
1606,,1
1607,,1
1608,,1
1609,,1
1610,,0
1611,,0
1612,,0
1613,,0
1614,,0
1615,,0
1616,,0
1617,,0
1618,,0
1619,,0
1620,,1
1621,,0
1622,,0
1623,,0
1624,,0
1625,,1
1626,,0
1627,,0
1628,,0
1629,,0
1630,,1
1631,,0
1632,,0
1633,,0
1634,,0
1635,,0
1636,,3
1637,,0
1638,,0
1639,,0
1640,,0
1641,,0
1642,,1
1643,,0
1644,,0
1645,,0
1646,,0
1647,,0
1648,,0
1649,,0
1650,,0
1651,,0
1652,,0
1653,,0
1654,,0
1655,,0
1656,,0
1657,,0
1658,,0
1659,,0
1660,,0
1661,,0
1662,,0
1663,,0
1664,,1
1665,,0
1666,,0
1667,,0
1668,,0
1669,,0
1670,,0
1671,,1
1672,,0
1673,,1
1674,,1
1675,,1
1676,,0
1677,,0
1678,,1
1679,,0
1680,,0
1681,,0
1682,,1
1683,,0
1684,,0
1685,,0
1686,,1
1687,,0
1688,,0
1689,,1
1690,,1
1691,,0
1692,,0
1693,,0
1694,,1
1695,,0
1696,,0
1697,,0
1698,,0
1699,,1
1700,,0
1701,,0
1702,,1
1703,,0
1704,,0
1705,,0
1706,,0
1707,,0
1708,,0
1709,,0
1710,,1
1711,,0
1712,,0
1713,,0
1714,,1
1715,,0
1716,,1
1717,,0
1718,,1
1719,,0
1720,,2
1721,,0
1722,,0
1723,,0
1724,,0
1725,,0
1726,,0
1727,,1
1728,,0
1729,,0
1730,,0
1731,,0
1732,,0
1733,,1
1734,,1
1735,,1
1736,,0
1737,,0
1738,,0
1739,,0
1740,,0
1741,,0
1742,,0
1743,,0
1744,,0
1745,,0
1746,,0
1747,,1
1748,,0
1749,,1
1750,,0
1751,,0
1752,,0
1753,,0
1754,,0
1755,,0
1756,,0
1757,,0
1758,,0
1759,,0
1760,,0
1761,,0
1762,,0
1763,,0
1764,,1
1765,,0
1766,,0
1767,,0
1768,,1
1769,,0
1770,,0
1771,,0
1772,,0
1773,,0
1774,,0
1775,,0
1776,,0
1777,,0
1778,,1
1779,,0
1780,,0
1781,,0
1782,,2
1783,,0
1784,,1
1785,,0
1786,,0
1787,,1
1788,,0
1789,,0
1790,,0
1791,,0
1792,,0
1793,,0
1794,,1
1795,,0
1796,,1
1797,,0
1798,,1
1799,,0
1800,,1
1801,,0
1802,,0
1803,,1
1804,,0
1805,,1
1806,,1
1807,,0
1808,,2
1809,,1
1810,,0
1811,,0
1812,,0
1813,,0
1814,,0
1815,,0
1816,,0
1817,,0
1818,,0
1819,,0
1820,,0
1821,,0
1822,,0
1823,,0
1824,,0
1825,,0
1826,,0
1827,,1
1828,,0
1829,,0
1830,,1
1831,,0
1832,,0
1833,,0
1834,,0
1835,,0
1836,,1
1837,,0
1838,,0
1839,,0
1840,,0
1841,,0
1842,,0
1843,,0
1844,,0
1845,,0
1846,,0
1847,,1
1848,,0
1849,,0
1850,,0
1851,,1
1852,,2
1853,,0
1854,,0
1855,,0
1856,,0
1857,,0
1858,,0
1859,,0
1860,,0
1861,,1
1862,,0
1863,,0
1864,,1
1865,,0
1866,,0
1867,,0
1868,,1
1869,,0
1870,,0
1871,,0
1872,,0
1873,,0
1874,,2
1875,,0
1876,,1
1877,,0
1878,,0
1879,,0
1880,,0
1881,,0
1882,,0
1883,,0
1884,,0
1885,,0
1886,,0
1887,,0
1888,,2
1889,,0
1890,,0
1891,,0
1892,,0
1893,,0
1894,,1
1895,,0
1896,,0
1897,,0
1898,,0
1899,,2
1900,,0
1901,,0
1902,,0
1903,,0
1904,,0
1905,,0
1906,,1
1907,,3
1908,,1
1909,,0
1910,,1
1911,,0
1912,,1
1913,,0
1914,,0
1915,,0
1916,,0
1917,,0
1918,,0
1919,,0
1920,,0
1921,,1
1922,,0
1923,,1
1924,,0
1925,,0
1926,,0
1927,,0
1928,,1
1929,,1
1930,,0
1931,,2
1932,,0
1933,,0
1934,,0
1935,,0
1936,,0
1937,,0
1938,,0
1939,,0
1940,,1
1941,,1
1942,,0
1943,,0
1944,,0
1945,,0
1946,,0
1947,,1
1948,,0
1949,,0
1950,,1
1951,,0
1952,,0
1953,,0
1954,,1
1955,,1
1956,,1
1957,,0
1958,,1
1959,,0
1960,,1
1961,,1
1962,,0
1963,,0
1964,,0
1965,,0
1966,,0
1967,,0
1968,,1
1969,,0
1970,,0
1971,,1
1972,,0
1973,,0
1974,,0
1975,,0
1976,,1
1977,,0
1978,,0
1979,,0
1980,,0
1981,,0
1982,,0
1983,,0
1984,,0
1985,,0
1986,,0
1987,,0
1988,,0
1989,,0
1990,,1
1991,,0
1992,,0
1993,,0
1994,,1
1995,,0
1996,,0
1997,,0
1998,,0
1999,,0
2000,,0
2001,,0
2002,,1
2003,,0
2004,,0
2005,,0
2006,,0
2007,,0
2008,,1
2009,,0
2010,,1
2011,,0
2012,,0
2013,,0
2014,,0
2015,,0
2016,,0
2017,,0
2018,,0
2019,,1
2020,,0
2021,,0
2022,,0
2023,,0
2024,,0
2025,,0
2026,,2
2027,,0
2028,,0
2029,,0
2030,,0
2031,,0
2032,,1
2033,,0
2034,,0
2035,,1
2036,,0
2037,,0
2038,,0
2039,,0
2040,,0
2041,,1
2042,,0
2043,,1
2044,,0
2045,,0
2046,,0
2047,,0
